Date,T2M_West,PRCP_West,T2M_DEV_West,PRCP_DEV_West,T2M_Sarawak,PRCP_Sarawak,T2M_DEV_Sarawak,PRCP_DEV_Sarawak,T2M_Sabah,PRCP_Sabah,T2M_DEV_Sabah,PRCP_DEV_Sabah,T2M_NAT,PRCP_NAT,T2M_DEV_NAT,PRCP_DEV_NAT
2009-05,26.529999999999998,172.20148148148147,-0.42648148148148124,-33.866218323586764,25.18,199.58155555555555,-0.17766081871345207,-57.562959064327515,25.109615384615385,163.85384615384615,-0.41815789473684006,-51.10493927125506,28.045104166666665,145.04859374999998,-0.38752192982456535,-14.055148026315806
2009-06,26.42037037037037,109.29666666666668,-0.04655945419103347,-69.97615984405456,24.93422222222222,173.99977777777778,-0.011216374269004348,-81.94738011695907,24.826153846153847,137.575,-0.18722672064777157,-80.26576923076925,28.133333333333336,101.81124999999999,-0.024128289473683395,-68.37731359649125
2009-07,25.982777777777777,156.97314814814814,-0.1680019493177376,-16.319707602339207,24.48511111111111,115.23555555555556,-0.2624093567251471,-112.92901754385964,24.481153846153845,198.81192307692305,-0.2416396761133619,-32.15603238866396,27.68567708333333,167.32416666666668,-0.1539939692982486,-10.65719024122805
2009-08,26.068333333333335,224.53333333333333,-0.03795321637426596,15.718060428849896,24.89511111111111,211.39511111111113,0.10798830409356697,-63.26134502923975,24.958846153846157,191.94307692307694,0.14670040485830427,-43.24763157894736,27.652552083333333,175.27354166666666,-0.03852796052631646,-5.926510416666673
2009-09,26.105925925925927,222.24777777777777,0.014610136452240852,-0.052046783625741,25.08,161.71511111111113,0.2440701754385941,-98.68720467836255,24.873846153846156,185.55461538461537,-0.0052226720647752245,-46.54888663967611,27.659375,178.57145833333334,0.025027412280699934,-15.692129934210527
2009-10,25.942037037037036,253.43648148148148,-0.14226120857700053,-19.822144249512718,24.567777777777778,348.86199999999997,-0.20147368421052647,28.84607017543857,24.63,261.28923076923076,-0.23198380566801902,3.283036437246949,27.428802083333334,233.89302083333334,-0.15586348684210094,-2.5008442982456245
2009-11,25.587407407407408,396.8777777777778,-0.2098927875243639,-7.442729044834266,24.55088888888889,397.3406666666667,-0.13768421052631652,22.642830409356748,24.718461538461536,207.7373076923077,-0.09325910931174164,-64.29000000000002,27.093541666666667,371.98463541666666,-0.17045778508771647,49.08272752192977
2009-12,25.125185185185185,393.21333333333337,-0.16981481481481708,4.715155945419099,24.355333333333334,433.5591111111111,-0.1966198830409347,21.829415204678355,24.407307692307693,183.93115384615385,-0.20453441295546426,-118.06817813765184,26.474270833333335,305.61036458333336,-0.2233799342105236,-28.35535635964908
2010-01,25.168333333333333,166.64777777777778,0.0888693957114981,-64.3291812865497,24.220666666666666,378.3562222222222,-0.15881871345029452,-46.057356725146235,24.119615384615386,257.89153846153846,-0.10433198380566466,-63.55390688259109,26.457395833333333,150.96072916666665,0.23636513157894612,-60.46278508771931
2010-02,26.027592592592594,112.35462962962963,0.6268810916179355,-20.395185185185184,24.90711111111111,219.49755555555555,0.47609356725146057,-77.2280935672515,24.45923076923077,41.88346153846154,0.19815789473684475,-144.74846153846153,27.07557291666667,63.631458333333335,0.7076014254385967,-44.36844024122808
2010-03,26.416481481481483,192.16722222222222,0.3030311890838213,-1.4019785575048616,24.93288888888889,300.2211111111111,0.1927719298245627,7.375789473684222,24.98807692307692,95.70961538461538,0.24999999999999645,-93.02599190283402,27.57739583333333,114.40411458333334,0.4903289473684147,-16.02108004385967
2010-04,27.13203703703704,209.04814814814816,0.3773781676413286,2.044152046783637,25.32777777777778,315.35866666666664,0.23612865497076285,40.00507602339178,25.415384615384614,185.84384615384613,0.11914979757084865,2.501659919028299,28.26364583333333,130.51239583333333,0.3140131578947347,-1.780556469298233
